clean_text,label
راي يعزز موقعه في السباق الي دبي للجولف بعد تتويجه بثاني القاب البطولات الكبري عزز الانجليزي ارون راي موقعه في منافسات السباق الي دبي لجوله دي بي ورلد للجولف، بعدما توج بثاني القاب البطولات الكبري هذا الموسم، اثر فوزه امس بالنسخه الـ من بطوله بي جي ايه، التي اختتمت فجر اليوم الاثنين في ولايه بنسلفانيا الاميركيه وجاء تتويج راي، الفائز بلقب بطوله ابوظبي اتش اس بي سي ، وسط منافسه قويه من نخبه لاعبي الجولف في العالم، الساعين الي حجز مقاعد التاهل الي نهائيات السباق الي دبي، المقرره تنظيمها في دوله الامارات بابوظبي ودبي خلال نوفمبر المقبل,0
زايد لاصحاب الهمم تطلق عددا من المبادرات لتمكين منتسبيها من ممارسه الجوجيتسو اعلنت هيئه زايد لاصحاب الهمم عن اطلاق العديد من المبادرات والخطط الاستراتيجيه الراميه الي دمج اصحاب الهمم في رياضه الجوجيتسو، بما يسهم في تعزيز مشاركتهم الرياضيه، والاستفاده من الاثار الايجابيه التي توفرها اللعبه علي المستويات الذهنيه والسلوكيه والبدنيه وقال سعاده عبدالله الحميدان الامين العام للهيئه، لوكاله انباء الامارات وام، علي هامش مشاركه الهيئه بعدد من منتجات منتسبيها في بطوله ابوظبي جراند سلام للجوجيتسو ان الهيئه تعمل بالتعاون مع اتحاد الامارات للجوجيتسو علي وضع برامج متخصصه تتيح لاصحاب الهمم ممارسه اللعبه ضمن بيئه تاهيليه متكامله، مشيرا الي ان الجوجيتسو تعد من الرياضات المهمه التي تسهم في تعزيز الانضباط والثقه بالنفس،,0
انطلاق النسخه الـ من المسابقه الوطنيه لمهارات الامارات في ابوظبي تحت رعايه سمو الشيخه فاطمه بنت مبارك، رئيسه الاتحاد النسائي العام، رئيسه المجلس الاعلي للامومه والطفوله، الرئيسه الاعلي لمؤسسه التنميه الاسريه ام الامارات ، انطلقت اليوم فعاليات الدوره السابعه عشره من المسابقه الوطنيه لمهارات الامارات في مركز ابوظبي الوطني للمعارض ادنيك، بتنظيم مركز ابوظبي للتعليم والتدريب التقني والمهني، وتستمر حتي مايو الحالي,1
هيئه الاعمال الخيريه العالميه تنفذ مشروعا في السنغال خلال عشر ذي الحجه بدا وفد من هيئه الاعمال الخيريه العالميه، برئاسه الامين العام سعاده الدكتور خالد الخاجه، اليوم، زياره الي السنغال للاشراف علي اطلاق وتنفيذ مشروعا خيريا في العشر الاوائل من ذي الحجه، وذلك في اطار جهود الهيئه ضمن حمله الاضحي وتتضمن المشاريع توزيع الطرود الغذائيه علي الاسر المتعففه، وذبائح الصدقات، وتدشين عدد من الابار، كذلك وضع حجر الاساس لبناء مساجد، ومشاريع الاسر المنتجه، وغيرها من المشاريع التي تعكس رساله دوله الامارات وقيمها الراسخه في العطاء والتكافل,0
معهد الابتكار التكنولوجي يستعرض الجيل القادم من حلول الدفاع المدني في ايسنار يستعرض معهد الابتكار التكنولوجي التابع لـ مجلس ابحاث التكنولوجيا المتطوره خلال مشاركته في المعرض الدولي للامن الوطني ودرء المخاطر ايسنار احدث التقنيات والحلول المتقدمه التي تسهم في تطوير منظومه الدفاع المدني وتعزيز جاهزيه الاستجابه للطوارئ والتهديدات المستقبليه,1
حمدان بن محمد يطلق برنامج التعاون الفضائي الدولي بقيمه مليار درهم لدعم البحث والتطوير الفضائي تراس سمو الشيخ حمدان بن محمد بن راشد ال مكتوم، ولي عهد دبي نائب رئيس مجلس الوزراء وزير الدفاع، رئيس المجلس الاعلي للفضاء، اجتماع المجلس، حيث وجه سموه باطلاق برنامج التعاون الفضائي الدولي، والذي يهدف الي تخصيص مليار درهم لدعم التعاون الدولي في مجال البحث والتطوير الفضائي، في خطوه تعكس توجه دوله الامارات نحو ترسيخ مكانتها مركزا عالميا لتطوير التقنيات والصناعات الفضائيه وتعزيز تنافسيتها ضمن الاقتصاد الفضائي العالمي,1
رصد بقع ذات احجام هائله علي سطح الشمس افاد مختبر علم الفلك الشمسي التابع لاكاديميه العلوم الروسيه بان مجموعه من البقع الشمسيه ، ذات احجام كبيره، قد ظهرت علي سطح الشمس ووفقا للمختبر، تشكلت هذه البقع علي الجانب البعيد من الشمس، وقد تصبح من اخطر البقع الشمسيه التي ظهرت علي الشمس خلال السنوات الاخيره,0
مصر تدعو الي ضبط الخطاب الاعلامي وتعزيز العلاقات الاخويه مع الدول العربيه دعت وزاره الدوله للاعلام في جمهوريه مصر العربيه، بالتنسيق مع المجلس الاعلي لتنظيم الاعلام، والهيئه الوطنيه للصحافه، والهيئه الوطنيه للاعلام في مصر الي ضبط الاداء الاعلامي وتعزيز العلاقات الاخويه الراسخه بين مصر والدول العربيه الشقيقه,0
شخبوط بن نهيان يشهد اطلاق النسخه العربيه من كتاب حكومه التازر لرئيس وزراء اثيوبيا شهد معالي الشيخ شخبوط بن نهيان ال نهيان، وزير دوله ، مساء اليوم، امسيه ثقافيه نظمتها سفاره جمهوريه اثيوبيا الفيدراليه الديمقراطيه لدي الدوله جري خلال الامسيه الاعلان عن اطلاق النسخه العربيه من كتاب حكومه التازر من تاليف معالي الدكتور ابي احمد رئيس الوزراء الاثيوبي، وذلك في اطار جهود تعزيز التواصل الفكري والثقافي مع الدول والشعوب الناطقه باللغه العربيه في منطقه الشرق الاوسط,1
ودعه رئيس الدوله رئيس وزراء الهند يختتم زيارته الرسميه الي الامارات غادر البلاد دوله ناريندرا مودي رئيس وزراء جمهوريه الهند الصديقه في ختام زياره رسميه الي دوله الامارات وكان صاحب السمو الشيخ محمد بن زايد ال نهيان رئيس الدوله حفظه الله في مقدمه مودعيه لدي مغادرته الدوله ورافق طائره دوله رئيس وزراء الهند سرب من الطائرات العسكريه الاماراتيه حيث استاذنه قائد السرب بمرافقته خلال مغادره اجواء الدوله,1
امين عام مجلس التعاون يدين باشد العبارات الهجمات الايرانيه الاثمه علي الامارات والكويت ادان معالي جاسم محمد البديوي، الامين العام لمجلس التعاون لدول الخليج العربيه، باشد العبارات الهجمات الايرانيه الاثمه التي استهدفت دوله الامارات العربيه المتحده ودوله الكويت واكد معاليه في بيان اليوم ان النهج الايراني الغادر يسعي بشكل ممنهج الي زعزعه استقرار وامن المنطقه، وتقويض الامن الاقليمي، في انتهاك صارخ لمبادئ القانون,0
سالم بن سلطان القاسمي يزور قريه بن درويش التراثيه براس الخيمه زار الشيخ المهندس سالم بن سلطان بن صقر القاسمي رئيس دائره الطيران المدني رئيس مجلس اداره مطار راس الخيمه الدولي، متحف قريه بن درويش التراثيه في منطقه الظيت باماره راس الخيمه، وذلك تزامنا مع الاحتفاء باليوم العالمي للمتاحف,1
مقتنيات دبي تنظم معرض ونمضي ضمن ارت دبي بمشاركه اكثر من مجموعه خاصه اعلنت مقتنيات دبي تقديم معرضها الرئيسي ونمضي ضمن فعاليات ارت دبي، في مدينه جميرا خلال الفتره من الي مايو، بمشاركه اعمال فنيه من اكثر من مجموعه خاصه ويجمع المعرض فنانين من غرب اسيا وشمال افريقيا وجنوب اسيا، لاستكشاف كيفيه تشكل مفهوم الانتماء عبر الزمن، من خلال رؤي فنيه تتناول جماليات التلاقي بابعادها المعماريه والاجتماعيه والسياسيه والشخصيه والحياه الجماعيه,1
عشرات القتلي بانزلاق تربه بمنجم في افريقيا الوسطي قتل العشرات في انزلاق تربه في جمهوريه افريقيا الوسطي قرب الحدود مع الكامرون وقعت حادثه الانزلاق في موقع بيمباري في محافظه نانامامبيري في غرب البلاد، وفق السكان المحليين ، ومسؤول من بلديه ابا و بحسب المسؤول البلدي لا تزال العديد من الجثث مدفونه وان البحث عن المفقودين مستمر، منوها بان النشاطات في المنجم معلقه,0
مصر تدين المخطط الارهابي الاثم الذي استهدف امن واستقرار الامارات وتؤكد تضامنها الكامل معها ادانت جمهوريه مصر العربيه المخطط الارهابي الذي استهدف المساس بالوحده الوطنيه وزعزعه الاستقرار في دوله الامارات العربيه المتحده واشادت باحباط الاجهزه الامنيه الاماراتيه هذا المخطط الاثم ونجاحها في تفكيك التنظيم الارهابي,0
اتحاد السله ونظيره التنزاني يوقعان مذكره تفاهم لتعزيز التعاون وقع اتحاد الامارات لكره السله اليوم مذكره تفاهم مع نظيره التنزاني ، بهدف تعزيز التعاون المشترك وتبادل الخبرات في مختلف المجالات الفنيه والاداريه المرتبطه باللعبه وشملت المذكره التعاون في مجالات التدريب والتحكيم، وتطوير الكوادر الاداريه، وتنظيم التدريبات والمعسكرات المشتركه للانديه والمنتخبات، الي جانب التنسيق بشان المشاركه في بطوله دبي الدوليه لكره السله,0
معهد الشارقه للتراث ينظم فعاليات خاصه بمناسبه يومي المتاحف والشاي العالميين نظم معهد الشارقه للتراث ضمن برنامج اسابيع التراث العالمي الثقافي في الشارقه الذي انطلق اليوم ويستمر حتي من مايو الحالي احتفاليه خاصه بمناسبه اليوم العالمي للمتاحف الذي يصادف مايو من كل عام واليوم العالمي للشاي الذي يصادف من مايو بمشاركه دوليه وثقافيه متنوعه تسلط الضوء علي مكانه الشاي بوصفه عنصرا ثقافيا وانسانيا عابرا للحدود,0
مركز الاحصاء ابوظبي يعرض تجاربه الذكيه في مؤتمر دولي للاحصاءات الرسميه بليتوانيا شارك مركز الاحصاء ابوظبي في المؤتمر العشرين للجمعيه الدوليه للاحصاءات الرسميه، والذي عقد خلال الفتره من الي مايو في فيلنيوس بجمهوريه ليتوانيا، مستعرضا تجربه ابوظبي في توظيف الذكاء الاصطناعي والبيانات السجليه والمنهجيات المتقدمه، بما يعزز دور الاحصاءات الرسميه في دعم صناعه القرار الحكومي,1
اجلاء الاف السكان بسبب حريق غابات بولايه كاليفورنيا صدرت الاوامر لالاف الاشخاص بالاخلاء، يوم الاثنين، بعدما هدد حريق غابات تغذيه الرياح منازل سكنيه في جنوب ولايه كاليفورنيا الامريكيه وتشمل اوامر الاخلاء عده احياء في مدينه سيمي فالي، التي غطي الدخان اجواءها اثر اندلاع حريق ساندي في التلال المطله علي المدينه الواقعه شمال غرب لوس انجليس,0
جزيره ياس الوجهه الامثل للاستمتاع باروع احتفالات عيد الاضحي في ابوظبي تستعد جزيره ياس لاستقبال عيد الاضحي المبارك باجواء احتفاليه استثنائيه، لتتحول الي الوجهه الابرز لقضاء عطله العيد والاستمتاع بباقه متكامله من الفعاليات الترفيهيه واللحظات العائليه المميزه، اذ تجمع الجزيره بين اروع المغامرات في المدن الترفيهيه العالميه، والاحتفالات الثقافيه الغنيه، والعروض الفندقيه الحصريه لتقدم وجهه متكامله تجعل من عطله العيد تجربه استثنائيه,0
النفط يهبط في التعاملات المبكره تراجعت اسعار النفط باكثر من اثنين بالمئه في التعاملات الاسيويه المبكره اليوم ، بعد اعلان الرئيس الامريكي دونالد ترامب تعليق هجوم كان من المقرر شنه علي ايران وذلك لاتاحه الفرصه لاجراء مفاوضات لانهاء الحرب,1
اشادات واسعه بالمستوي التنظيمي لـابوظبي جراند سلام ودورها في تطوير مهارات اللاعبين اكد عدد من اولياء الامور واللاعبين المشاركين في بطوله ابوظبي جراند سلام للجوجيتسو، المقامه حاليا في مبادله ارينا بمدينه زايد الرياضيه، ان البطوله تمثل محطه مهمه في مسيرتهم الرياضيه، وفرصه مميزه للاحتكاك بابطال العالم ومتابعه مستويات فنيه عاليه تسهم في تطوير مهارات اللاعبين وصقل خبراتهم، مشيدين بالمستوي التنظيمي والدعم الكبير الذي تحظي به رياضه الجوجيتسو في دوله الامارات,0
طرق دبي تنجز من نفق الخليج انجزت هيئه الطرق والمواصلات في دبي من مشروع تنفيذ نفق شارع الخليج، الذي يمتد من نهايه منحدر جسر انفينيتي في ديره حتي تقاطع شارع الخليج مع شارع الوحيده، بطول مترا وسعه ثلاثه مسارات في كل اتجاه، وبطاقه استيعابيه تبلغ الف مركبه في الساعه بالاتجاهين، ضمن مشروع تطوير محور الشندغه,0
لاعبون دوليون ابوظبي جراند سلام تواصل ترسيخ مكانتها بين اقوي بطولات الجوجيتسو العالميه حظيت بطوله ابوظبي جراند سلام للجوجيتسو باشادات دوليه واسعه من اللاعبين المشاركين، الذين اكدوا ان البطوله تواصل تعزيز مكانتها كاحدي اقوي البطولات العالميه في رياضه الجوجيتسو، بفضل تطورها الفني والتنظيمي المتواصل علي مدار نسخه، واستقطابها نخبه اللاعبين من مختلف دول العالم، بما يعكس المكانه الرائده التي باتت تحتلها ابوظبي علي خريطه الرياضات القتاليه الدوليه,0
برنامج التعاون الفضائي الدولي محطه استراتيجيه تعزز تنافسيه قطاع الفضاء الوطني اكد معالي الدكتور احمد بالهول الفلاسي، وزير الرياضه، امين عام المجلس الاعلي للفضاء، رئيس مجلس اداره وكاله الامارات للفضاء، ان برنامج التعاون الفضائي الدولي يمثل محطه استراتيجيه جديده في مسيره تطوير قطاع الفضاء الوطني، وتجسيدا عمليا لمستهدفات الاستراتيجيه الوطنيه لقطاع الفضاء ، الهادفه الي بناء منظومه فضائيه وطنيه اكثر مرونه وجاذبيه للاستثمار، عبر توظيف الدبلوماسيه العلميه في تعزيز الشراكات الدوليه الداعمه للتنميه والاستقرار العالمي,1
رئيس الدوله في مقدمه مستقبليه رئيس وزراء الهند يصل الامارات في زياره رسميه وصل دوله ناريندرا مودي رئيس وزراء جمهوريه الهند الصديقه الي دوله الامارات في زياره رسميه وكان صاحب السمو الشيخ محمد بن زايد ال نهيان رئيس الدوله حفظه الله، في مقدمه مستقبليه لدي وصوله الدوله وجرت لدوله رئيس الوزراء مراسم استقبال رسميه، حيث عزف السلام الوطني لكل من دوله الامارات والهند، فيما اصطفت ثله من حرس الشرف تحيه لرئيس الوزراء الضيف,1
معرض التوظيف الهندسي في راس الخيمه يوفر وظيفه نظمت دائره الموارد البشريه في حكومه راس الخيمه، بالشراكه الاستراتيجيه، مع دائره بلديه راس الخيمه، وكليات التقنيه العليا فرع راس الخيمه، وبمشاركه المكاتب للاستشارات الهندسيه، اليوم، معرض مسرع التوظيف الهندسي، بهدف توفير اكثر من فرصه وظيفيه لخريجي درجه البكالوريوس في التخصصات الهندسيه وياتي المعرض، الذي يستمر يوما واحدا،,1
يونايتد يتاهل رسميا الي دوري ادنوك للمحترفين تاهل فريق يونايتد متصدر دوري الدرجه الاولي الي دوري ادنوك للمحترفين للمره الاولي في تاريخه، وذلك قبل جولتين علي ختام المسابقه وتعادل يونايتد اليوم امام العروبه بدون اهداف خلال لقاء الجوله من المسابقه ليضمن تاهله رسميا كشفت شركه نادي العين للاستثمار عن ارقام مميزه قادت الفريق الاول الي التتويج بلقب دوري ادنوك للمحترفين للمره بتاريخه ورفع فريق يونايتد رصيده الي نقطه في صداره جدول الترتيب، بفارق نقاط عن حتا الثاني برصيد نقطه، و نقاط عن فريق العروبه صاحب المركز الثالث نقطه، وافضليه المواجهات المباشره,0
مركز الوطني للتاهيل الاسره المصدر الاول للقيم التي تشكل هويه الافراد قال يوسف الذيب الكتبي، الرئيس التنفيذي للمركز الوطني للتاهيل انه في اليوم العالمي للاسره، الذي يصادف الخامس عشر من مايو من كل عام، نحتفي بالاسره باعتبارها المصدر الاول للقيم والاخلاق التي تشكل هويه الافراد وتوجه سلوكهم، وقد اولت دوله الامارات اهتماما استثنائيا بدعم الاسره وتعزيز رفاهها، انطلاقا من ايمان راسخ بان الاسره المترابطه تمثل الاساس المتين لازدهار المجتمع واستقرار الوطن,1
الهيئه الوطنيه للاعلام تطلق الحمله الوطنيه للتعريف بمعايير المحتوي الاعلامي اعلنت الهيئه الوطنيه للاعلام، عن اطلاق الحمله الوطنيه للتعريف بمعايير المحتوي الاعلامي ، تحت شعار ابداع الهام نزاهه، في خطوه تستهدف تمكين صناعه محتوي هادف، ومواصله الارتقاء بجوده المخرجات الاعلاميه، وترسيخ مكانه دوله الامارات مركزا عالميا رائدا للابداع والابتكار الاعلامي المسؤول وتجسد الحمله الرؤيه الاستراتيجيه لدوله الامارات في بناء قطاع اعلامي متطور ومسؤول، حيث تشكل المعايير مظله داعمه تحمي النسيج المجتمعي، وتؤكد علي رساله الدوله في تقديم اعلام موثوق ومبتكر يعكس الانجازات الوطنيه الرائده,0
بريطانيا تعلن نشر نظام صاروخي جديد مضاد للمسيرات في الشرق الاوسط اعلنت بريطانيا اليوم ، نشر منظومه صواريخ متطوره جديده منخفضه التكلفه في منطقه الشرق الاوسط للتصدي لهجمات المسيرات المختلفه واوضحت وزاره الدفاع البريطانيه في بيان، ان المنظومه الجديده تستخدم نظام توجيه ليزري يحول الصواريخ غير الموجهه الي اسلحه دقيقه منخفضه التكلفه قادره علي اسقاط طائرات العدو المسيره وغيرها من التهديدات,1
وزراء داخليه دول مجلس التعاون يبحثون سبل تعزيز التنسيق والتعاون الامني الخليجي المشترك عقد اصحاب السمو والمعالي والسعاده وزراء الداخليه بدول مجلس التعاون لدول الخليج العربيه اجتماعا طارئا، برئاسه معالي الفريق اول الشيخ راشد بن عبد الله ال خليفه وزير الداخليه في مملكه البحرين، وبمشاركه معالي جاسم محمد البديوي الامين العام لمجلس التعاون لدول الخليج العربيه، اليوم، في مقر الامانه العامه لمجلس التعاون بمدينه الرياض,1
زايد بن حمد يطلع علي جهود شرطه دبي في مكافحه افه المخدرات زار معالي الشيخ زايد بن حمد ال نهيان، رئيس الجهاز الوطني لمكافحه المخدرات، القياده العامه لشرطه دبي، حيث كان في استقباله معالي الفريق عبدالله خليفه المري، القائد العام لشرطه دبي، وسعاده اللواء حارب محمد الشامسي نائب القائد العام لشؤون القطاع الجنائي، وسعاده اللواء الدكتور احمد زعل بن كريشان المهيري نائب القائد العام لشؤون القطاع المالي والاداري، الي جانب عدد من المسؤولين وكبار الضباط,1
قطاعات امنيه تشارك في معرض ايسنار بابوظبي تنطلق فعاليات المعرض الدولي للامن الوطني ودرء المخاطر ايسنار في دورته التاسعه والاكبر في تاريخه، خلال الفتره من الي مايو الجاري في مركز ادنيك ابوظبي تحت رعايه الفريق سمو الشيخ سيف بن زايد ال نهيان، نائب رئيس مجلس الوزراء وزير الداخليه وذلك بمشاركه ثمانيه قطاعات رئيسيه في مجالات الامن والسلامه واطفاء الحرائق والامن السيبراني والابتكارات الطلابيه والتقنيات الحديثه المرتبطه باداره العمليات في حالات الطوارئ,1
قائد عام شرطه ابوظبي يزور ايسنار اكد معالي اللواء احمد سيف بن زيتون المهيري، قائد عام شرطه ابوظبي، اهميه مواصله تطوير المنظومه الامنيه وفق افضل الممارسات العالميه، واستشراف مستقبل العمل الشرطي الذكي، بما يعزز رياده دوله الامارات في مجالات الامن الرقمي والابتكار الشرطي، ويدعم جوده الحياه واستدامه الامن في اماره ابوظبي,0
بلغاريا تفوز بـيوروفيجن للمره الاولي فازت بلغاريا بمسابقه الاغنيه الاوروبيه يوروفيجن للمره الاولي في تاريخ المسابقه التي استقطبت فعالياتها العاصمه النمساويه فيينا، حتي وقت متاخر من مساء امس ولفتت انظار الجماهير من جميع انحاء العالم وجاء فوز بلغاريا عبر المغنيه دارينا جوتوفا ، البالغه من العمر عاما باغنيتها بانغارانغا حاصده نقطه في نهائي النسخه السبعين,0
انطلاق معرض عيد الاضحي في اكسبو الشارقه انطلقت اليوم في مركز اكسبو الشارقه فعاليات معرض عيد الاضحي بمشاركه اكثر من علامه تجاريه تضم نخبه من كبار تجار التجزئه في قطاعات الازياء والعطور والاكسسوارات والسلع المنزليه ومستحضرات التجميل وبتخفيضات حصريه تصل الي علي اشهر العلامات العالميه والاقليميه والمحليه,0
عمار بن حميد يعتمد استراتيجيه اجيال لتمكين الشباب وصناعه قاده المستقبل اعتمد سمو الشيخ عمار بن حميد النعيمي، ولي عهد عجمان رئيس المجلس التنفيذي، استراتيجيه برنامج اجيال ، الهادفه الي تمكين الاجيال من خلال المعرفه والمهارات المستقبليه والشراكات النوعيه، وبناء مسارات تدعم مشاركه الشباب في التنميه وصناعه القرار، بما ينسجم مع مستهدفات رؤيه عجمان عجمان للناس,1
الامارات للدواء منظومه التامين الصحي الوطني تعزز جاهزيه القطاع الصحي واستدامته اكدت سعاده الدكتوره فاطمه الكعبي، المديره العامه لمؤسسه الامارات للدواء، ان توجيهات صاحب السمو الشيخ محمد بن زايد ال نهيان، رئيس الدوله، حفظه الله، باعتماد منظومه وطنيه متكامله للتامين الصحي، تجسد رؤيه القياده الرشيده في جعل صحه الانسان اولويه وطنيه راسخه في مسيره التنميه الشامله والمستدامه لدوله الامارات,1
فرنسا وهولندا تؤكدان ان فحوص المخالطين للمصابين بفيروس هانتا سلبيه اعلنت فرنسا الخميس ان شخصا خالطوا مصابين بفيروس هانتا علي صله بسفينه الرحلات البحريه ام في هونديوس جاءت نتائج اختباراتهم سلبيه للمرض اكدت السلطات الاسبانيه ان سفينه هونديوس التي تم رصد اصابات بفيروس هانتا علي متنها، غادرت جزر الكناري متجهه الي هولندا بدورها اكدت السلطات الهولنديه ان جميع الاشخاص الذين وصلوا الي هولندا علي متن رحلات الاجلاء من السفينه هذا الاسبوع جاءت نتائج فحوصهم سلبيه,0
السعوديه تدين باشد العبارات الاستهدافات الغادره للاراضي والمياه الاقليميه للامارات وقطر والكويت اعربت وزاره الخارجيه السعوديه عن ادانه المملكه باشد العبارات الاستهدافات الغادره للاراضي والمياه الاقليميه لكل من دوله الامارات العربيه المتحده، ودوله قطر، ودوله الكويت، مجدده وقوف المملكه مع كافه الاجراءات التي تتخذها الدول الخليجيه الشقيقه لحمايه امنها واستقرارها وقالت الوزاره في بيان لها المملكه تطالب بالوقف الفوري للاعتداءات السافره علي اراضي الدول الخليجيه ومياهها الاقليميه، ولاي محاوله لاغلاق مضيق هرمز او تعطيل للممرات المائيه الدوليه، وتشدد علي اهميه الالتزام بحمايه الممرات البحريه الدوليه وفقا للقوانين الدوليه ذات الصله,1
الانتهاء من الاعمال الرئيسيه لـراك سنترال سكوير بنهايه اكتملت اعمال الانشاء الرئيسيه في مجمع راك سنترال سكوير، اول مجمع فاخر للمكاتب من الدرجه الاولي في راس الخيمهوسيوفر المشروع مليون قدم مربعه من مساحات العمل عاليه الجوده موزعه علي خمسه مبان، وتضم مكاتب عصريه ومتعدده الاستخدامات صممت لتلبيه احتياجات الشركات الرائده,1
السيسي وماكرون يشددان علي تثبيت وقف حرب غزه واحتواء التصعيد الاقليمي شدد الرئيس المصري عبدالفتاح السيسي، ونظيره الفرنسي ايمانويل ماكرون، خلال مباحثاتهما في مصر اليوم، علي ضروره احتواء التوترات الاقليميه الراهنه وتجنيب المنطقه مزيدا من التصعيد، وبحثا تثبيت اتفاق وقف الحرب في قطاع غزه وتنفيذ استحقاقات مرحلته الثانيه اكد فخامه الرئيس عبد الفتاح السيسي، رئيس جمهوريه مصر العربيه، دعم مصر الكامل,1
جامعه الدول العربيه تدعو لاتخاذ اجراءات لحمايه الصحفيين الفلسطينيين دعت جامعه الدول العربيه، المؤسسات الدوليه والاقليميه الاعلاميه والحقوقيه الي اتخاذ اجراءات فعاله لضمان السلامه الجسديه للصحفيين الفلسطينيين وحقهم في اداء مهامهم ضمن بيئه امنه، ووقف استهدافهم وملاحقتهم وتدمير بنيتهم الاعلاميه وفرض القيود الصارمه عليهم,0
جامعه خورفكان والامارات للمحامين يتعاونان في تاهيل الكوادر الوطنيه في المجال القانوني وقعت جامعه خورفكان مذكره تفاهم مع جمعيه الامارات للمحامين والقانونيين بهدف تعزيز التعاون المشترك في المجالات القانونيه والاكاديميه والمهنيه ودعم جهود نشر الوعي القانوني وخدمه المجتمع بما يواكب رؤيه دوله الامارات العربيه المتحده في تطوير المنظومه القانونيه وتاهيل الكفاءات الوطنيه المتخصصه وقع المذكره الدكتور سيف خميس النقبي نائب مدير جامعه خورفكان لشؤون المجتمع والمستشار زايد سعيد الشامسي رئيس مجلس اداره الجمعيه بحضور عدد من المسؤولين والمختصين من الجانبين,1
الامارات ترفع رصيدها الي ميداليه في دوره الالعاب الخليجيه رفعت بعثه الامارات رصيدها الي ميداليه منوعه في منافسات دوره الالعاب الخليجيه الرابعه الدوحه ، في الدوره المقامه حاليا بالعاصمه القطريه وتستمر حتي مايو الجار، بواقع ذهبيتين وفضيتين و ميداليات برونزيه وشهدت المنافسات تالق عدد من لاعبي المنتخبات الوطنيه في رياضات مختلفه، حيث احرز عبدالعزيز المهيري الميداليه الذهبيه,0
جرين فيجن تستعرض حلولها الخضراء خلال اديس استعرضت شركه جرين فيجن للاستشارات الاماراتيه، التي تتخذ من دبي مقرا لها، خلال مشاركتها في النسخه الثانيه من قمه ابوظبي للبنيه التحتيه اديس ، حلولها في مجالات الاستدامه البيئيه والمباني الخضراء والتصميم المكاني، بما يدعم تطوير المدن المستدامه، في ظل تركيز الحدث علي تعزيز الشراكات بين القطاعين العام والخاص ودعم الاستثمارات طويله الامد,0
رئيس الدوله يستقبل فريق نادي العين لكره القدم بمناسبه فوزه بلقب دوري ادنوك للمحترفين استقبل صاحب السمو الشيخ محمد بن زايد ال نهيان رئيس الدوله حفظه الله فريق نادي العين لكره القدم والجهازين الاداري والفني بمناسبه تتويج الفريق ببطوله دوري ادنوك للمحترفين ـ للمره الـ في تاريخه,1
قطاع السيارات الالماني مهدد بفقدان الف وظيفه يتوقع ان يفقد قطاع صناعه السيارات في المانيا نحو الف وظيفه اضافيه مقارنه بتقديرات سابقه وافادت رئيسه اتحاد صناعه السيارات الالماني هيلديجارد مولر في تصريحات اليوم انه استنادا الي الحسابات الحاليه، ستفقد الف وظيفه بحلول عام واضافت ان نحو الف وظيفه فقدت بالفعل بين عامي,1
منتخب كره الطاوله يحرز فضيه الزوجي المختلط في الالعاب الخليجيه احرز منتخب الامارات لكره الطاوله الميداليه الفضيه في منافسات الزوجي المختلط ضمن دوره الالعاب الخليجيه الرابعه الدوحه ، المقامه حاليا في العاصمه القطريه وجاءت الميداليه عبر الثنائي علي الحاوي ونوره المازمي، بعد حصولهما علي المركز الثاني اثر الخساره في المباراه النهائيه امام الثنائي القطري ايه محمد ومحمد عبدالوهاب,0
موانئ دبي العالميه تستقطب استثمارات جديده في جافزا بقيمه مليون درهم استقطبت مجموعه موانئ دبي العالميه دي بي ورلد استثمارات بقيمه مليون درهم في المنطقه الحره لجبل علي جافزا خلال الاشهر الاربعه الاولي من عام ، ما يؤكد استمرار الطلب الاستثماري علي دبي باعتبارها مركزا محوريا رائدا للتجاره والصناعه,0
بلديه دبا تنظم مبادره توعويه وصحيه للعمال نظمت بلديه دبا ، مبادره صحيه توعويه، استهدفت فئه العمال في مدينه دبا، حيث تضمنت اجراء فحوصات طبيه شامله للعمال كما اشتملت علي انشطه رياضيه وتثقيفيه باشراف اتحاد الامارات للرياضه للجميع التي كان هدفها تشجيع العمال علي تبني نمط حياه صحي وممارسه النشاط البدني للوقايه من الامراض المزمنه واكدت البلديه,0
رئيس البرلمان العربي يدين اختطاف ناقله نفط علي متنها عدد من البحاره المصريين ادان معالي محمد بن احمد اليماحي رئيس البرلمان العربي، حادث اختطاف ناقله نفط في المياه الاقليميه اليمنيه واقتيادها الي المياه الاقليميه للصومال، وعلي متنها عدد من البحاره المصريين، مؤكدا انه عمل اجرامي يتنافي مع كافه المواثيق القانونيه والانسانيه الدوليه ويمثل انتهاكا جسيما لاتفاقيه الامم المتحده لقانون البحار واكد اليماحي، في,1
عبدالله بن زايد يلتقي المستشار الالماني في برلين التقي سمو الشيخ عبدالله بن زايد ال نهيان، نائب رئيس مجلس الوزراء وزير الخارجيه، معالي فريدريش ميرتس، مستشار جمهوريه المانيا الاتحاديه، وذلك بحضور سعاده الدكتور غونتر زاوتر، مستشار الشؤون السياسيه والامنيه للمستشار الالماني,1
